Genero;Vehiculo;Propiedad;Hijos;Ingresos_Anuales;Categoria_Ingresos;Nivel_Educacion;Estado Civil;Tipo_Vivienda;Edad;Empleo;Tamano_Familia;Estado
F;Y;N; - ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;39;N; 2 ;6
M;N;N; 1 ; 135.000 ;Working;Secondary / secondary special;Married;House / apartment;28;N; 3 ;6
M;N;N; 1 ; 135.000 ;Working;Secondary / secondary special;Married;House / apartment;28;N; 3 ;6
M;N;N; 1 ; 135.000 ;Working;Secondary / secondary special;Married;House / apartment;28;N; 3 ;6
M;N;N; 1 ; 135.000 ;Working;Secondary / secondary special;Married;House / apartment;28;N; 3 ;6
M;N;N; 1 ; 135.000 ;Working;Secondary / secondary special;Married;House / apartment;28;N; 3 ;6
F;N;N; - ; 112.500 ;Commercial associate;Secondary / secondary special;Married;House / apartment;56;N; 2 ;6
F;N;N; - ; 112.500 ;Commercial associate;Secondary / secondary special;Married;House / apartment;56;N; 2 ;7
F;N;N; - ; 112.500 ;Commercial associate;Secondary / secondary special;Married;House / apartment;56;N; 2 ;6
F;N;N; - ; 112.500 ;Commercial associate;Secondary / secondary special;Married;House / apartment;56;N; 2 ;6
F;N;N; - ; 112.500 ;Commercial associate;Secondary / secondary special;Married;House / apartment;56;N; 2 ;6
F;N;N; 2 ; 67.500 ;Working;Secondary / secondary special;Civil marriage;House / apartment;25;N; 4 ;0
M;N;N; 3 ; 121.500 ;Working;Secondary / secondary special;Married;House / apartment;38;N; 5 ;6
M;N;N; 3 ; 121.500 ;Working;Secondary / secondary special;Married;House / apartment;38;N; 5 ;0
M;N;N; 3 ; 121.500 ;Working;Secondary / secondary special;Married;House / apartment;38;N; 5 ;0
M;N;N; 3 ; 121.500 ;Working;Secondary / secondary special;Married;House / apartment;38;N; 5 ;0
F;N;N; - ; 63.000 ;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;62;Y; 2 ;6
F;N;N; - ; 63.000 ;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;62;Y; 2 ;6
F;N;N; - ; 63.000 ;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;62;Y; 2 ;7
F;N;N; - ; 63.000 ;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;62;Y; 2 ;7
F;N;N; - ; 135.000 ;State servant;Incomplete higher;Married;Municipal apartment;44;N; 2 ;0
M;N;N; - ; 126.000 ;Working;Secondary / secondary special;Married;House / apartment;63;N; 2 ;6
M;N;N; - ; 126.000 ;Working;Secondary / secondary special;Married;House / apartment;63;N; 2 ;6
M;N;N; - ; 126.000 ;Working;Secondary / secondary special;Married;House / apartment;63;N; 2 ;6
M;N;N; - ; 126.000 ;Working;Secondary / secondary special;Married;House / apartment;63;N; 2 ;6
F;N;N; 3 ; 135.000 ;Commercial associate;Higher education;Married;House / apartment;37;N; 5 ;0
F;Y;N; - ; 225.000 ;Working;Secondary / secondary special;Married;House / apartment;57;N; 2 ;6
F;Y;N; - ; 225.000 ;Working;Secondary / secondary special;Married;House / apartment;57;N; 2 ;6
F;Y;N; - ; 225.000 ;Working;Secondary / secondary special;Married;House / apartment;57;N; 2 ;0
F;Y;N; - ; 225.000 ;Working;Secondary / secondary special;Married;House / apartment;57;N; 2 ;6
F;Y;N; - ; 225.000 ;Working;Secondary / secondary special;Married;House / apartment;57;N; 2 ;0
F;Y;N; - ; 225.000 ;Working;Secondary / secondary special;Married;House / apartment;57;N; 2 ;0
F;N;N; - ; 103.500 ;Working;Secondary / secondary special;Single / not married;House / apartment;34;N; 1 ;0
F;N;N; - ; 103.500 ;Working;Secondary / secondary special;Single / not married;House / apartment;34;N; 1 ;6
F;N;N; - ; 103.500 ;Working;Secondary / secondary special;Single / not married;House / apartment;34;N; 1 ;0
F;N;N; - ; 157.500 ;Working;Higher education;Single / not married;House / apartment;36;N; 1 ;0
F;N;N; - ; 157.500 ;Working;Higher education;Single / not married;House / apartment;36;N; 1 ;0
F;N;N; - ; 157.500 ;Working;Higher education;Single / not married;House / apartment;36;N; 1 ;0
M;N;N; - ; 99.000 ;State servant;Secondary / secondary special;Civil marriage;House / apartment;61;N; 2 ;6
M;N;N; - ; 99.000 ;State servant;Secondary / secondary special;Civil marriage;House / apartment;61;N; 2 ;6
M;N;N; - ; 99.000 ;State servant;Secondary / secondary special;Civil marriage;House / apartment;61;N; 2 ;6
M;N;N; - ; 99.000 ;State servant;Secondary / secondary special;Civil marriage;House / apartment;61;N; 2 ;6
M;N;N; - ; 99.000 ;State servant;Secondary / secondary special;Civil marriage;House / apartment;61;N; 2 ;6
M;N;N; - ; 135.000 ;Working;Higher education;Married;House / apartment;30;N; 2 ;6
M;N;N; - ; 135.000 ;Working;Higher education;Married;House / apartment;30;N; 2 ;6
M;N;N; - ; 135.000 ;Working;Higher education;Married;House / apartment;30;N; 2 ;6
F;N;N; - ; 148.500 ;Pensioner;Secondary / secondary special;Widow;House / apartment;57;Y; 1 ;6
F;N;N; - ; 148.500 ;Pensioner;Secondary / secondary special;Widow;House / apartment;57;Y; 1 ;7
F;N;N; - ; 148.500 ;Pensioner;Secondary / secondary special;Widow;House / apartment;57;Y; 1 ;7
F;N;N; - ; 148.500 ;Pensioner;Secondary / secondary special;Widow;House / apartment;57;Y; 1 ;0
F;N;N; - ; 148.500 ;Pensioner;Secondary / secondary special;Widow;House / apartment;57;Y; 1 ;6
F;N;N; - ; 148.500 ;Pensioner;Secondary / secondary special;Widow;House / apartment;57;Y; 1 ;0
F;N;N; - ; 148.500 ;Pensioner;Secondary / secondary special;Widow;House / apartment;57;Y; 1 ;6
F;N;N; - ; 148.500 ;Pensioner;Secondary / secondary special;Widow;House / apartment;57;Y; 1 ;6
F;N;N; - ; 157.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;51;Y; 2 ;6
F;N;N; - ; 157.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;51;Y; 2 ;7
F;N;N; - ; 157.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;51;Y; 2 ;7
F;N;N; - ; 157.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;51;Y; 2 ;6
F;N;N; - ; 157.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;51;Y; 2 ;6
F;N;N; - ; 31.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;57;Y; 2 ;6
M;Y;N; - ; 292.500 ;Commercial associate;Higher education;Single / not married;House / apartment;39;N; 1 ;6
M;N;N; 3 ; 90.000 ;State servant;Secondary / secondary special;Married;House / apartment;40;N; 5 ;0
M;N;N; 3 ; 90.000 ;State servant;Secondary / secondary special;Married;House / apartment;40;N; 5 ;6
M;N;N; 3 ; 90.000 ;State servant;Secondary / secondary special;Married;House / apartment;40;N; 5 ;6
F;N;N; - ; 90.000 ;State servant;Higher education;Married;House / apartment;38;N; 2 ;6
F;N;N; - ; 90.000 ;State servant;Higher education;Married;House / apartment;38;N; 2 ;7
F;N;N; - ; 90.000 ;State servant;Higher education;Married;House / apartment;38;N; 2 ;6
F;N;N; - ; 90.000 ;State servant;Higher education;Married;House / apartment;38;N; 2 ;7
F;N;N; 3 ; 45.000 ;Working;Secondary / secondary special;Married;House / apartment;36;N; 5 ;7
M;N;N; - ; 225.000 ;Commercial associate;Higher education;Married;With parents;36;N; 2 ;7
M;N;N; - ; 225.000 ;Commercial associate;Higher education;Married;With parents;36;N; 2 ;0
M;N;N; - ; 225.000 ;Commercial associate;Higher education;Married;With parents;36;N; 2 ;7
M;N;N; - ; 225.000 ;Commercial associate;Higher education;Married;With parents;36;N; 2 ;6
M;N;N; - ; 225.000 ;Commercial associate;Higher education;Married;With parents;36;N; 2 ;7
M;N;N; - ; 225.000 ;Commercial associate;Higher education;Married;With parents;36;N; 2 ;0
M;N;N; - ; 225.000 ;Commercial associate;Higher education;Married;With parents;36;N; 2 ;7
M;N;N; - ; 225.000 ;Commercial associate;Higher education;Married;With parents;36;N; 2 ;7
M;N;N; - ; 225.000 ;Commercial associate;Higher education;Married;With parents;36;N; 2 ;6
M;N;N; - ; 225.000 ;Commercial associate;Higher education;Married;With parents;36;N; 2 ;7
M;N;N; - ; 225.000 ;Commercial associate;Higher education;Married;With parents;36;N; 2 ;6
M;N;N; - ; 225.000 ;Commercial associate;Higher education;Married;With parents;36;N; 2 ;7
M;N;N; - ; 225.000 ;Commercial associate;Higher education;Married;With parents;36;N; 2 ;6
M;Y;N; 2 ; 157.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;56;Y; 4 ;0
M;Y;N; 2 ; 157.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;56;Y; 4 ;6
M;Y;N; 2 ; 157.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;56;Y; 4 ;0
F;N;Y; - ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;33;N; 2 ;7
F;N;Y; - ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;33;N; 2 ;7
F;N;Y; - ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;33;N; 2 ;7
F;N;Y; - ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;33;N; 2 ;7
F;N;Y; 1 ; 180.000 ;Working;Secondary / secondary special;Civil marriage;House / apartment;30;N; 3 ;0
F;N;Y; 1 ; 180.000 ;Working;Secondary / secondary special;Civil marriage;House / apartment;30;N; 3 ;0
M;N;Y; - ; 180.000 ;Pensioner;Higher education;Married;House / apartment;54;Y; 2 ;6
M;N;Y; - ; 180.000 ;Pensioner;Higher education;Married;House / apartment;54;Y; 2 ;6
M;N;Y; - ; 180.000 ;Pensioner;Higher education;Married;House / apartment;54;Y; 2 ;6
M;N;Y; - ; 180.000 ;Pensioner;Higher education;Married;House / apartment;54;Y; 2 ;6
M;N;Y; - ; 180.000 ;Pensioner;Higher education;Married;House / apartment;54;Y; 2 ;7
M;N;Y; - ; 180.000 ;Pensioner;Higher education;Married;House / apartment;54;Y; 2 ;7
M;N;Y; - ; 180.000 ;Pensioner;Higher education;Married;House / apartment;54;Y; 2 ;6
M;Y;Y; - ; 315.000 ;Working;Higher education;Married;House / apartment;49;N; 2 ;7
M;Y;Y; - ; 315.000 ;Working;Higher education;Married;House / apartment;49;N; 2 ;7
M;Y;Y; - ; 157.500 ;Working;Secondary / secondary special;Single / not married;House / apartment;23;N; 1 ;0
M;Y;Y; - ; 157.500 ;Working;Secondary / secondary special;Single / not married;House / apartment;23;N; 1 ;6
M;Y;Y; - ; 157.500 ;Working;Secondary / secondary special;Single / not married;House / apartment;23;N; 1 ;6
M;Y;N; 1 ; 135.000 ;Working;Secondary / secondary special;Married;House / apartment;52;N; 3 ;0
M;Y;N; 1 ; 135.000 ;Working;Secondary / secondary special;Married;House / apartment;52;N; 3 ;6
M;Y;N; 1 ; 135.000 ;Working;Secondary / secondary special;Married;House / apartment;52;N; 3 ;0
M;Y;N; 1 ; 135.000 ;Working;Secondary / secondary special;Married;House / apartment;52;N; 3 ;6
M;Y;N; 1 ; 135.000 ;Working;Secondary / secondary special;Married;House / apartment;52;N; 3 ;6
M;Y;N; 1 ; 135.000 ;Working;Secondary / secondary special;Married;House / apartment;52;N; 3 ;6
M;Y;N; 1 ; 135.000 ;Working;Secondary / secondary special;Married;House / apartment;52;N; 3 ;0
M;Y;Y; - ; 135.000 ;Working;Secondary / secondary special;Single / not married;With parents;29;N; 1 ;6
M;Y;Y; - ; 135.000 ;Working;Secondary / secondary special;Single / not married;With parents;29;N; 1 ;6
M;Y;Y; - ; 135.000 ;Working;Secondary / secondary special;Single / not married;With parents;29;N; 1 ;6
M;Y;Y; - ; 135.000 ;Working;Secondary / secondary special;Single / not married;With parents;29;N; 1 ;6
F;Y;Y; 1 ; 225.000 ;Working;Secondary / secondary special;Civil marriage;House / apartment;35;N; 3 ;7
F;Y;Y; 1 ; 225.000 ;Working;Secondary / secondary special;Civil marriage;House / apartment;35;N; 3 ;7
F;Y;Y; 1 ; 225.000 ;Working;Secondary / secondary special;Civil marriage;House / apartment;35;N; 3 ;6
F;Y;Y; 1 ; 225.000 ;Working;Secondary / secondary special;Civil marriage;House / apartment;35;N; 3 ;7
F;Y;Y; 1 ; 225.000 ;Working;Secondary / secondary special;Civil marriage;House / apartment;35;N; 3 ;7
F;Y;Y; 1 ; 225.000 ;Working;Secondary / secondary special;Civil marriage;House / apartment;35;N; 3 ;7
F;Y;Y; 1 ; 225.000 ;Working;Secondary / secondary special;Civil marriage;House / apartment;35;N; 3 ;7
F;Y;Y; 1 ; 225.000 ;Working;Secondary / secondary special;Civil marriage;House / apartment;35;N; 3 ;0
F;Y;Y; 1 ; 225.000 ;Working;Secondary / secondary special;Civil marriage;House / apartment;35;N; 3 ;0
F;N;Y; - ; 103.500 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 2 ;0
F;N;Y; - ; 103.500 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 2 ;6
F;N;Y; - ; 103.500 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 2 ;6
F;N;Y; - ; 103.500 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 2 ;6
F;N;Y; - ; 103.500 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 2 ;0
F;N;Y; - ; 103.500 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 2 ;6
F;N;Y; - ; 103.500 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 2 ;0
F;N;Y; - ; 103.500 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 2 ;0
F;N;Y; - ; 103.500 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 2 ;6
F;N;Y; - ; 103.500 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 2 ;6
F;N;Y; - ; 103.500 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 2 ;6
F;N;Y; - ; 57.150 ;Pensioner;Secondary / secondary special;Separated;House / apartment;63;Y; 1 ;0
F;N;Y; - ; 57.150 ;Pensioner;Secondary / secondary special;Separated;House / apartment;63;Y; 1 ;0
F;N;Y; - ; 57.150 ;Pensioner;Secondary / secondary special;Separated;House / apartment;63;Y; 1 ;0
F;Y;Y; - ; 225.000 ;Commercial associate;Higher education;Separated;House / apartment;33;N; 1 ;6
F;Y;Y; - ; 225.000 ;Commercial associate;Higher education;Separated;House / apartment;33;N; 1 ;7
F;Y;Y; - ; 225.000 ;Commercial associate;Higher education;Separated;House / apartment;33;N; 1 ;7
M;Y;Y; - ; 225.000 ;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;23;N; 1 ;6
M;Y;Y; - ; 225.000 ;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;23;N; 1 ;6
M;Y;Y; - ; 225.000 ;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;23;N; 1 ;6
M;Y;Y; - ; 225.000 ;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;23;N; 1 ;6
M;N;Y; - ; 135.000 ;Working;Secondary / secondary special;Civil marriage;House / apartment;44;N; 2 ;0
F;N;Y; - ; 243.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;63;Y; 2 ;6
F;N;Y; - ; 243.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;63;Y; 2 ;6
F;N;Y; - ; 243.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;63;Y; 2 ;6
F;N;Y; - ; 243.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;63;Y; 2 ;6
F;N;Y; - ; 243.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;63;Y; 2 ;6
M;Y;Y; - ; 78.750 ;Working;Secondary / secondary special;Single / not married;House / apartment;23;N; 1 ;0
M;Y;Y; - ; 78.750 ;Working;Secondary / secondary special;Single / not married;House / apartment;23;N; 1 ;6
M;Y;Y; - ; 78.750 ;Working;Secondary / secondary special;Single / not married;House / apartment;23;N; 1 ;6
F;N;Y; 2 ; 144.000 ;Working;Secondary / secondary special;Married;House / apartment;34;N; 4 ;0
F;N;Y; 2 ; 144.000 ;Working;Secondary / secondary special;Married;House / apartment;34;N; 4 ;0
F;N;Y; 2 ; 144.000 ;Working;Secondary / secondary special;Married;House / apartment;34;N; 4 ;0
F;Y;Y; 1 ; 135.000 ;Working;Higher education;Married;House / apartment;28;N; 3 ;0
F;Y;Y; 1 ; 135.000 ;Working;Higher education;Married;House / apartment;28;N; 3 ;6
F;Y;Y; 1 ; 135.000 ;Working;Higher education;Married;House / apartment;28;N; 3 ;0
F;Y;Y; 1 ; 135.000 ;Working;Higher education;Married;House / apartment;28;N; 3 ;6
F;Y;Y; 1 ; 135.000 ;Working;Higher education;Married;House / apartment;28;N; 3 ;6
F;Y;Y; 1 ; 135.000 ;Working;Higher education;Married;House / apartment;28;N; 3 ;0
F;Y;Y; 1 ; 135.000 ;Working;Higher education;Married;House / apartment;28;N; 3 ;0
F;N;N; 2 ; 180.000 ;Working;Secondary / secondary special;Married;House / apartment;46;N; 4 ;7
F;N;Y; 2 ; 90.000 ;Commercial associate;Secondary / secondary special;Married;House / apartment;38;N; 4 ;0
F;N;Y; 2 ; 90.000 ;Commercial associate;Secondary / secondary special;Married;House / apartment;38;N; 4 ;6
F;N;Y; - ; 189.000 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 2 ;6
F;N;Y; - ; 189.000 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 2 ;7
F;N;Y; - ; 189.000 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 2 ;6
F;N;Y; - ; 189.000 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 2 ;6
F;N;Y; - ; 189.000 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 2 ;6
F;N;Y; - ; 189.000 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 2 ;6
F;N;Y; - ; 189.000 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 2 ;6
M;N;Y; 1 ; 202.500 ;Commercial associate;Secondary / secondary special;Married;House / apartment;45;N; 3 ;0
M;N;Y; 1 ; 202.500 ;Commercial associate;Secondary / secondary special;Married;House / apartment;45;N; 3 ;6
M;N;Y; 1 ; 202.500 ;Commercial associate;Secondary / secondary special;Married;House / apartment;45;N; 3 ;6
M;N;Y; 1 ; 202.500 ;Commercial associate;Secondary / secondary special;Married;House / apartment;45;N; 3 ;6
M;N;Y; 1 ; 202.500 ;Commercial associate;Secondary / secondary special;Married;House / apartment;45;N; 3 ;0
F;N;Y; - ; 202.500 ;Working;Secondary / secondary special;Civil marriage;House / apartment;42;N; 2 ;6
F;Y;Y; - ; 180.000 ;Pensioner;Secondary / secondary special;Married;Municipal apartment;66;Y; 2 ;6
F;N;Y; - ; 112.500 ;Pensioner;Secondary / secondary special;Separated;House / apartment;65;Y; 1 ;6
F;N;Y; - ; 112.500 ;Pensioner;Secondary / secondary special;Separated;House / apartment;65;Y; 1 ;0
F;N;Y; - ; 112.500 ;Pensioner;Secondary / secondary special;Separated;House / apartment;65;Y; 1 ;6
M;Y;Y; 3 ; 180.000 ;Working;Secondary / secondary special;Married;House / apartment;42;N; 5 ;7
M;N;N; - ; 135.000 ;Pensioner;Secondary / secondary special;Married;Municipal apartment;64;Y; 2 ;0
M;N;N; - ; 135.000 ;Pensioner;Secondary / secondary special;Married;Municipal apartment;64;Y; 2 ;1
M;N;N; - ; 135.000 ;Pensioner;Secondary / secondary special;Married;Municipal apartment;64;Y; 2 ;1
M;N;Y; 1 ; 135.000 ;Working;Secondary / secondary special;Married;House / apartment;51;N; 3 ;0
